0 0.0
2000 18.5191547148
4000 24.7829560458
6000 26.664459151
8000 26.7946076031
10000 26.3324195166
12000 25.7539808524
14000 25.2554344867
16000 24.8774580275
18000 24.617531321
20000 24.4481239228
22000 24.3619053238
24000 24.3419516123
26000 24.3686902882
28000 24.4455887614
30000 24.5463920235
32000 24.6733176463
34000 24.7956056365
36000 24.8906191212
38000 24.9828717087
40000 25.080192681
42000 25.1829541038
44000 25.2828629137
46000 25.387281636
48000 25.4819030505
50000 25.5623737776
52000 25.6403191476
54000 25.7112326502
56000 25.7875582014
58000 25.8662193531
60000 25.9436099853
62000 26.0120800924
64000 26.0727412956
66000 26.1171795088
68000 26.1618872597
70000 26.171536444
72000 26.1866099746
74000 26.2088887753
76000 26.2180746996
78000 26.2207799254
80000 26.200341029
82000 26.1894663764
84000 26.1866934709
86000 26.1992143822
88000 26.2047896499
90000 26.2142726245
92000 26.2318042301
94000 26.2673372752
96000 26.2944561047
98000 26.3349279617
100000 26.3897938961
102000 26.4452107569
104000 26.5096160442
106000 26.5498962383
108000 26.5878158091
110000 26.6208848437
112000 26.6379413416
114000 26.6439740911
116000 26.63710383
118000 26.6400159577
120000 26.6378273128
122000 26.635744817
124000 26.6414155905
126000 26.6460270159
128000 26.6593704852
130000 26.6939410834
132000 26.7005859098
134000 26.6738272259
136000 26.6367422584
138000 26.6049140286
140000 26.5903136575
142000 26.5941537024
144000 26.6013619901
146000 26.6178182768
148000 26.6301458095
150000 26.6241142868
152000 26.6182201465
154000 26.6102245057
156000 26.6191622828
158000 26.631695196
160000 26.6376197637
162000 26.6417284858
164000 26.6355079515
166000 26.6400943491
168000 26.6586664352
170000 26.6554067591
172000 26.6565034602
174000 26.651567322
176000 26.6263014329
178000 26.6154984566
180000 26.6294652595
182000 26.6297954989
184000 26.6264587677
186000 26.6166796487
188000 26.6042209642
190000 26.5938495968
192000 26.5808943419
194000 26.5522917735
196000 26.5216910196
198000 26.5080927243
200000 26.5325339855
202000 26.5610753383
204000 26.6116622724
206000 26.6397716703
208000 26.6528998848
210000 26.6782312439
212000 26.708311003
214000 26.7593894702
216000 26.797438926
218000 26.8093655329
220000 26.8016619051
222000 26.783176561
224000 26.7875681082
226000 26.8076077468
228000 26.8457458491
230000 26.8781283791
232000 26.9271378359
234000 26.9820462761
236000 27.0154766051
238000 27.0261286017
240000 27.0249539359
242000 27.0172956055
244000 27.0092374389
246000 27.0017937666
248000 26.9979128786
250000 27.0084074839
252000 27.0206200812
254000 27.0259650367
256000 27.0121981812
258000 26.9681369953
260000 26.9103663435
262000 26.8509756141
264000 26.7928758502
266000 26.7292538457
268000 26.6758941681
270000 26.6526582165
272000 26.689711183
274000 26.7298788087
276000 26.744388361
278000 26.7591575837
280000 26.7725733983
282000 26.7841791176
284000 26.7862731272
286000 26.785358613
288000 26.8069728285
290000 26.8244182789
292000 26.8318125552
294000 26.8322535075
296000 26.8247849043
298000 26.812102467
300000 26.7886912312
302000 26.7584239605
304000 26.7322605579
306000 26.7117523214
308000 26.6956242622
310000 26.6645742035
312000 26.6384618885
314000 26.6291213539
316000 26.6282339725
318000 26.6326183023
320000 26.6602356118
322000 26.6913896983
324000 26.7055463737
326000 26.6872964459
328000 26.6706890205
330000 26.648828065
332000 26.6453821912
334000 26.6664328083
336000 26.6938504469
338000 26.7400874996
340000 26.8019612064
342000 26.8396558986
344000 26.8624353933
346000 26.8577891781
348000 26.8304479662
350000 26.7926193413
352000 26.7599442532
354000 26.7250618338
356000 26.7110148895
358000 26.7123963314
360000 26.7234321663
362000 26.7156173233
364000 26.7133443504
366000 26.7238860696
368000 26.7384137692
370000 26.7332509931
372000 26.7361270442
374000 26.7171810605
376000 26.714254093
378000 26.7520231858
380000 26.8320371802
382000 26.9131577541
384000 26.9568189305
386000 26.9622526516
388000 26.9536968435
390000 26.9352552788
392000 26.919456574
394000 26.9042857153
396000 26.8865307431
398000 26.8600994604
400000 26.8432822041
402000 26.8190317893
404000 26.8146399971
406000 26.816887614
408000 26.8173882238
410000 26.7872162852
412000 26.7702019277
414000 26.7560980398
416000 26.7766365116
418000 26.8096846275
420000 26.8332381548
422000 26.824805288
424000 26.7853999234
426000 26.7389495555
428000 26.7001912949
430000 26.6734769453
432000 26.6520918387
434000 26.6469097016
436000 26.6572711691
438000 26.6834880677
440000 26.7047454751
442000 26.7224947326
444000 26.7180933704
446000 26.7303642062
448000 26.784054778
450000 26.8524756211
452000 26.9164213556
454000 26.9560915005
456000 26.9692239851
458000 26.9502607835
460000 26.9273279352
462000 26.896450288
464000 26.87128005
466000 26.8445616286
468000 26.8294074689
470000 26.8300724204
472000 26.8184657288
474000 26.7975047711
476000 26.7857592201
478000 26.7791630267
480000 26.7984838387
482000 26.8246812812
484000 26.8496097018
486000 26.8482768025
488000 26.8230336202
490000 26.820769862
492000 26.8348080809
494000 26.8657689234
496000 26.9021059839
498000 26.9282912999
500000 26.9606320462
502000 26.9902629409
504000 27.017584454
506000 27.0224420241
508000 27.0241095316
510000 27.0363220171
512000 27.0525987803
514000 27.0723216621
516000 27.0835278503
518000 27.0711030072
520000 27.0446400039
522000 27.0057688323
524000 26.9561476873
526000 26.9099306481
528000 26.8602083913
530000 26.8226906323
532000 26.7923552784
534000 26.7771906268
536000 26.7752172136
538000 26.7738211318
540000 26.7627639039
542000 26.7268705255
544000 26.6714514984
546000 26.5954437273
548000 26.5501254212
550000 26.5363446931
552000 26.566222731
554000 26.6253907415
556000 26.6794389951
558000 26.7302790902
560000 26.764289481
562000 26.7708820514
564000 26.753230036
566000 26.7358846831
568000 26.74023364
570000 26.7609770093
572000 26.771646731
574000 26.7858237025
576000 26.8082849735
578000 26.8312857115
580000 26.8498317714
582000 26.8758401499
584000 26.8896042101
586000 26.8977698364
588000 26.901979683
590000 26.9015491442
592000 26.897229104
594000 26.8868052431
596000 26.867021604
598000 26.8508275905
600000 26.8111112041
602000 26.7601900257
604000 26.7166940532
606000 26.6896091216
608000 26.6728253652
610000 26.6592662485
612000 26.6492956223
614000 26.6412324601
616000 26.6454902352
618000 26.6558402973
620000 26.6659715421
622000 26.6651424737
624000 26.651781388
626000 26.6271842093
628000 26.6128203909
630000 26.6245239545
632000 26.6558576099
634000 26.6975687288
636000 26.7520568074
638000 26.8149902976
640000 26.8553244336
642000 26.8735501442
644000 26.8782147598
646000 26.88116669
648000 26.8856156488
650000 26.8884430757
652000 26.8900470664
654000 26.9047618001
656000 26.9335354002
658000 26.9229741594
660000 26.8858696577
662000 26.8259558837
664000 26.7706266063
666000 26.7364361044
668000 26.7034206235
670000 26.6563948288
672000 26.6326911961
674000 26.6310333931
676000 26.6291784267
678000 26.6029562066
680000 26.5723825509
682000 26.5665978122
684000 26.6044223146
686000 26.6361495242
688000 26.6574392033
690000 26.6433123845
692000 26.6281038888
694000 26.6280111342
696000 26.6442303613
698000 26.6662534859
700000 26.6689483126
702000 26.6668477602
704000 26.6453007752
706000 26.6383537499
708000 26.6438823553
710000 26.653400677
712000 26.6657310343
714000 26.6297520067
716000 26.5903274591
718000 26.5526695631
720000 26.533758632
722000 26.5097308815
724000 26.476740893
726000 26.4699636077
728000 26.4740317549
730000 26.4968305079
732000 26.5206800674
734000 26.5437653517
736000 26.5709283208
738000 26.6137310601
740000 26.6595204876
742000 26.68725712
744000 26.7028153303
746000 26.7000962742
748000 26.6922088464
750000 26.6774509995
752000 26.6607131955
754000 26.6530217894
756000 26.6703493621
758000 26.6994685123
760000 26.7559761364
762000 26.8024692215
764000 26.8103006342
766000 26.7992864771
768000 26.7764565507
770000 26.7662798344
772000 26.7589519929
774000 26.7719701894
776000 26.7860326144
778000 26.8017105186
780000 26.8291573606
782000 26.8588712125
784000 26.8818227016
786000 26.8745063818
788000 26.8539474092
790000 26.8375884745
792000 26.827569464
794000 26.8222551432
796000 26.8191028573
798000 26.8167727696
800000 26.8032160732
802000 26.7672099255
804000 26.7177680774
806000 26.6650844711
808000 26.6279204076
810000 26.6251226207
812000 26.6598693445
814000 26.7107917935
816000 26.7503817081
818000 26.7516027674
820000 26.7235850583
822000 26.7090481497
824000 26.7319126857
826000 26.7792600082
828000 26.8227922412
830000 26.8467870899
832000 26.8524741894
834000 26.8636592096
836000 26.8989163835
838000 26.9456160989
840000 26.9712990819
842000 26.9824775065
844000 26.9692536412
846000 26.9460887215
848000 26.9084942023
850000 26.8625633969
852000 26.8226277575
854000 26.7779614517
856000 26.7280986495
858000 26.6819566925
860000 26.6493004044
862000 26.6383897864
864000 26.6484752676
866000 26.683520688
868000 26.7084453117
870000 26.7274812152
872000 26.7037427505
874000 26.6748791871
876000 26.6674651142
878000 26.7020846465
880000 26.743133089
882000 26.7897121073
884000 26.8350623306
886000 26.8926822141
888000 26.9492710629
890000 26.9883708294
892000 27.0078924928
894000 26.994237257
896000 26.9662504108
898000 26.9486859217
900000 26.9338990896
902000 26.9194395432
904000 26.9033340698
906000 26.8875922417
908000 26.8653653077
910000 26.8228788194
912000 26.7704009672
914000 26.7241819108
916000 26.7037419175
918000 26.6891810094
920000 26.6826471627
922000 26.6699188745
924000 26.6507507027
926000 26.6567834641
928000 26.7054820873
930000 26.7517066659
932000 26.7814991492
934000 26.8029222468
936000 26.8273565126
938000 26.8525445632
940000 26.8826314281
942000 26.9142470052
944000 26.9433640367
946000 26.9886319128
948000 27.012602168
950000 27.0065482427
952000 26.985775818
954000 26.9699784952
956000 26.9449582855
958000 26.9112288746
960000 26.8769845372
962000 26.847662175
964000 26.8291010344
966000 26.8163569466
968000 26.8207365641
970000 26.8191030734
972000 26.7963874512
974000 26.7485776536
976000 26.7099994407
978000 26.7121794808
980000 26.757060681
982000 26.8048520855
984000 26.7997942298
986000 26.7744763964
988000 26.7669109945
990000 26.7842655606
992000 26.808629915
994000 26.8485753634
996000 26.8979064777
998000 26.9394950941
1000000 26.9648247596
1002000 26.9697491501
1004000 26.9735110357
1006000 26.9857574019
1008000 27.0117537225
1010000 27.040140612
1012000 27.0529889508
1014000 27.046084274
1016000 27.0409505127
1018000 27.0503082526
1020000 27.0797575395
1022000 27.1137347879
1024000 27.1142474028
1026000 27.065983805
1028000 26.9882049603
1030000 26.9260815303
1032000 26.9186711205
1034000 26.9390679484
1036000 26.963191928
1038000 26.9623267632
1040000 26.9643165772
1042000 26.9700441073
1044000 26.9607233427
1046000 26.937110366
1048000 26.9033957415
1050000 26.8783146562
1052000 26.8599448009
1054000 26.8408171806
1056000 26.8330925926
1058000 26.8486918976
1060000 26.8666567353
1062000 26.8718104149
1064000 26.8615155065
1066000 26.8371014369
1068000 26.8151364018
1070000 26.7997794825
1072000 26.793520803
1074000 26.806352474
1076000 26.8319723639
