0 26.4957079333 7.36895108959 18.2618408464 0.0 0.0 0.0 22.8265599616 7.64520968097 17.2580402494 30.1648559049 7.09269249822 19.2656414434 26.3151553424 3.62566273358 17.5534805346 26.6762605241 11.1122394456 18.9702011582 24.736253284 5.90520624518 15.5812840134 28.2551625826 8.83269593401 20.9423976794 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.7531981152 132.928481013 
2000 27.4004434006 7.36844159086 18.2591244242 0.015323781654 -3.36336355548e-05 6.50185544078e-06 23.7856574907 7.64969063376 17.2512224537 31.0814089554 7.08420389312 19.2670829048 26.843763382 3.62026318942 17.550719086 27.8167654357 11.1218101418 18.9744532371 25.5436664693 5.90771692438 15.572367055 29.2626349428 8.83070310446 20.9410835296 0.0162209303582 0.000197583119779 -0.000133105223201 0.0154281467308 -0.000206314523008 0.000126208581799 0.00831341566335 -8.1875714861e-05 -8.23248279303e-05 0.0202068392842 1.86449018201e-05 0.000208378199412 0.0130816131382 7.20913419643e-05 -0.000234495092386 0.0176857828231 -9.3686977188e-05 0.000159355044056 90.7768901334 132.732239686 
4000 29.2537011138 7.36073588545 18.2672256108 0.0208126176929 -0.000102448817744 0.000133396874349 25.6063312836 6.82539015935 17.2229301827 33.0561892986 7.90804404733 19.3159437241 27.8404392135 3.61317042268 17.5490250212 30.296945353 11.1105949684 19.0049201687 27.0970842399 5.91741872718 15.5476522783 31.4304746441 8.81324874485 20.9721257269 0.0201006275981 0.00046271403608 -9.80836796842e-05 0.022644622466 -0.000485958202652 0.000367072612391 0.0112917057771 -1.97272125318e-05 8.43309451688e-05 0.0279851476214 -0.000233665531226 0.000312937958115 0.0173021454582 0.000136361172245 -0.000214408252085 0.0245105713503 -0.000235798890991 0.000373960909474 90.7458865464 132.889959003 
6000 31.4375993155 7.35139275726 18.2817042256 0.0224500030229 -7.29705809668e-05 0.000142434411513 27.4814713929 5.59501329704 17.1589643385 35.4973541426 8.5330684235 19.3416728897 29.06375841 3.62277735401 17.5687028747 33.2225522565 11.0763761418 19.0261549449 28.9167246492 5.94046299139 15.5364867521 34.0030666742 8.78544749824 21.000961354 0.0186851377393 0.000945711721097 -1.42350820565e-05 0.0254524415524 -0.00103095545694 0.000417398286691 0.0130557608253 0.000229647640662 0.000285984985004 0.0298924516556 -0.000452389705455 9.64413028312e-05 0.0188230732416 0.000353706685786 1.73235820634e-05 0.0263875991177 -0.000333542465037 0.000154283852988 90.6683141158 133.334327267 
8000 33.6886460361 7.34709121652 18.2938336849 0.0224031535727 -1.08898863851e-05 9.88825460337e-05 29.2737008274 5.1453882813 17.1371901088 38.1055361397 9.02792947404 19.4544091983 30.4330280198 3.66052231959 17.60154678 36.1918451754 11.0205921612 19.0234641234 30.8272251857 5.99259714113 15.5527999253 36.6332958836 8.74190977033 20.9977881933 0.0181790172891 0.00142310154414 -1.7368225065e-05 0.0259154026504 -0.00139355044109 0.000102824305922 0.0142456512309 0.000525032045489 0.000358785481693 0.0292452476308 -0.00065732440193 -0.000143586366696 0.019285695891 0.000688769238136 0.000310569334632 0.0259855125108 -0.000555036348017 -0.000219447322524 90.6006938096 133.77372214 
10000 35.8997125134 7.34845249637 18.3016453385 0.0217848693403 3.47355723737e-05 6.04882075503e-05 31.0060426697 4.78489015719 17.3363218619 40.6721593655 9.45594036368 19.48403151 31.8981649832 3.72565812396 17.6388675072 38.2511932046 10.953348148 19.2967823976 32.7613270101 6.07642436717 15.5980894943 39.1728662447 8.67255704653 20.9592724781 0.0175857457329 0.00179492040013 9.98256489032e-05 0.0254293685537 -0.00165276434536 -0.000127588096458 0.0149946840549 0.000769980985833 0.000395835142371 0.0279744118085 -0.000655673150525 -0.000248605314163 0.0193692372773 0.00096105305383 0.000583599097297 0.0247495907971 -0.000831341171951 -0.000531608578759 90.5580799828 134.115193267 
12000 38.0462432138 7.3534505539 18.3064200858 0.0211672340079 6.31010828694e-05 3.84444469365e-05 32.6928338375 4.43616687481 17.4591652313 43.1282204573 9.27474342016 19.4595030901 33.42439093 3.81412759584 17.6836740605 40.9741531589 10.885808531 19.2596734676 34.6997190359 6.18039535466 15.6666370839 41.5818864383 8.57867993531 20.8954784282 0.0168608292778 0.00188344299133 0.000313190931944 0.023727074239 -0.00193721837814 -0.000346543477829 0.0155216559189 0.00100939356621 0.000505660937627 0.0265347608556 -0.000680632340226 -0.000474679667809 0.0194002667925 0.00109734168214 0.000772770831114 0.023451472111 -0.00102875997707 -0.000721982863025 90.537730146 134.358227455 
14000 40.1397643952 7.36108940397 18.3094679998 0.020738845671 8.86919207812e-05 2.3264443385e-05 34.415055672 4.64883971973 17.4940368292 45.5068808472 9.647116281 19.222759483 35.7809908313 3.90264416461 17.4321103342 43.5690589468 10.8189924241 19.2035954024 36.6437240603 6.29279102668 15.7498845013 43.8717510028 8.4737731302 20.8187067627 0.0176187741174 0.00235509126723 0.000392038535767 0.0233609970183 -0.00190080179815 -0.000473087548553 0.0157960256801 0.000814337904371 0.000565538637273 0.025422483183 -0.000648884138725 -0.000637986464034 0.019497652308 0.00115005970877 0.000883630505908 0.0223982956473 -0.00104554366157 -0.00079872565049 90.5286042429 134.554852625 
16000 42.2005338543 7.37087336774 18.3112230831 0.0205093341688 0.000107706404093 1.03618052167e-05 36.1539197763 4.32928255191 17.6137938117 47.7844540665 9.45379892026 19.1693983944 37.3856335913 3.9890745242 17.4941759702 46.0703615248 10.7566631329 19.1348527311 38.6018887752 6.40755889468 15.8415477218 46.0700310634 8.36931827826 20.7373748072 0.0171539987915 0.0019802002677 0.000522483301719 0.0222374680647 -0.00198334046089 -0.000593774123478 0.0163178241202 0.000921178541807 0.000676197514259 0.0246512001286 -0.00059291940236 -0.000736718221586 0.0196907045242 0.00116036701645 0.000943511389096 0.021628106774 -0.00100362308129 -0.000819028531497 90.5242886539 134.731896765 
18000 44.2474629814 7.3828747816 18.3111296018 0.0204543417037 0.000131352093165 -1.16068143239e-05 37.9106026873 4.53969116704 17.6722284958 50.0271733824 9.87675515643 18.9879876107 39.0432629993 4.08400375937 17.5651528695 48.5076349504 10.7009580463 19.056435309 40.5838585994 6.52221403398 15.9369758977 48.2057129116 8.27285708879 20.6540299936 0.0179313699438 0.00216225415267 0.000629359130001 0.0226135128327 -0.00169623919384 -0.000762347127807 0.0168418689458 0.000976871382698 0.00073916192774 0.024129897213 -0.0005251170998 -0.000822019867413 0.0199745179363 0.00115263223852 0.000957630153385 0.0211287547812 -0.000912748093246 -0.000838009806833 90.5229683666 134.888242597 
